 IAU_ID               CID     XRA          XDec F(0.5-2_keV)  F(2-10_keV) F(0.5-10_keV)  RA            Dec    Capak_ID   Ilber_ID   ORA       ODec       i_mag    i_mag_err  KRA         KDec      K_mag    K_mag_err  Irac_RA   Irac_Dec  F(3.6micron) F(3.6micron)err ID_flag  Star_flag Offnu_flag z_spec     z_spec_class z_sepc_qual z_spec_or  z_phot  z_phot_class XMMID   
  CXOC095932.9+020702  338      149.88711   2.11729    5.32E-15      7.07E-15      1.72E-14      149.88715    2.117183   1315911    817241     149.88715    2.117183   22.66    0.02        149.88717    2.117169   21.72     0.03        149.887121   2.117162   6.96             0.11             1         -99       -99          2.048    1            4               6         2.113    1            167    
  CXOC095934.4+020628  339      149.89344   2.107768   9.94E-15      2.72E-14      3.88E-14      149.89354    2.107738   1317644    818306     149.89354    2.107738   21.67    0.01        149.893584   2.107764   19.93     0.01        149.893528   2.107756   54.28            0.15             1         -99       -99          0.686    2            4               3         0.665    1            64     
  CXOC095934.8+020250  340      149.89512   2.047281   2.86E-15      5.8E-15       1.01E-14      149.89508    2.047203   1292776    803010     149.89508    2.047203   22.26    0.02        149.895118   2.047218   20.8      0.01        149.895063   2.047219   17.76            0.12             1         -99       -99          2.198    1            4               6         2.223    1            186    
  CXOC095935.2+020508  341      149.89679   2.085689   3.48E-16      7.31E-15      4.7E-15       149.89669    2.08558    1283570    796691     149.89669    2.08558    22.69    0.02        149.896758   2.085717   20.01     0.01        149.896717   2.085584   57.71            0.15             1         -99       -99          -99.0    -99          -99             -99       0.812    3            -99    
  CXOC095935.5+020538  342      149.89792   2.093996   5.91E-15      1.22E-14      2.12E-14      149.89792    2.093916   1281796    795787     149.89792    2.093916   21.89    0.06        149.897948   2.093916   21.41     0.02        149.897887   2.093921   13.69            0.11             1         -99       -99          1.91     1            4               5         1.944    1            113    
  CXOC095938.3+020450  343      149.90949   2.080648   4.3E-15       5.72E-15      1.42E-14      149.90952    2.080573   1284896    797841     149.90952    2.080573   20.28    0.02        149.909564   2.080589   19.54     0.01        149.90952    2.080587   63.51            0.17             1         -99       -99          2.791    1            4               5         2.779    1            146    
  CXOC095938.5+020405  344      149.9105    2.068058   1.9E-15       3.37E-15      6.66E-15      149.91051    2.067977   1287901    799939     149.91051    2.067977   22.67    0.02        149.910542   2.067981   21.37     0.02        149.910514   2.068001   18.98            0.11             1         -99       -99          -99.0    -99          -99             -99       1.083    1            410    
  CXOC095939.0+020451  345      149.91233   2.080972   1.46E-15      1.03E-14      8.5E-15       149.91232    2.080856   1284862    797950     149.91232    2.080856   22.46    0.02        149.912355   2.080873   20.96     0.02        149.912309   2.080866   14.75            0.11             1         -99       -99          0.659    2            4               5         0.65     3            -99    
  CXOC095943.4+020708  346      149.93087   2.118837   2.78E-15      9.44E-15      1.18E-14      149.93088    2.118734   1276956    792192     149.93088    2.118734   19.66    0.01        149.930914   2.118726   19.15     0.01        149.930847   2.118719   84.51            0.2              1         -99       -99          2.22     1            4               7         2.306    1            -99    
  CXOC100017.5+020013  347      150.07299   2.003541   1.18E-14      2.56E-14      4.26E-14      150.07305    2.003515   1263713    784309     150.07305    2.003515   20.94    0.01        150.073078   2.003485   19.65     0.01        150.073034   2.003522   36.61            0.12             1         -99       -99          0.353    1            4               5         0.374    2            49     
  CXOC100016.8+020606  348      150.06997   2.101602   1.63E-15      3.81E-15      6.1E-15       150.06992    2.101624   1240456    769646     150.06992    2.101624   23.12    0.03        150.069932   2.101614   21.66     0.03        150.069924   2.101605   11.73            0.1              1         -99       -99          2.25     1            4               6         2.04     3            356    
  CXOC100001.1+020220  349      150.00438   2.038978   1.74E-15      3.36E-15      6.13E-15      150.00438    2.038898   1294973    804307     150.00438    2.038898   22.06    0.01        150.004408   2.038901   21.35     0.02        150.004364   2.038911   11.37            0.11             1         -99       -99          3.515    1            4               6         3.5      1            5583   
  CXOC100002.4+020312  350      150.00992   2.053434   1.84E-15      3.36E-15      6.29E-15      150.00991    2.053409   1291372    802156     150.00991    2.053409   24.54    0.06        150.009941   2.053419   21.79     0.03        150.009905   2.053438   10.46            0.11             1         -99       -99          -99.0    -99          -99             -99       1.256    1            10164  
  CXOC100010.2+020348  351      150.04255   2.063353   8.32E-15      2.17E-14      3.2E-14       150.04262    2.06329    1288856    800296     150.04262    2.06329    22.89    0.03        150.042625   2.063278   20.98     0.01        150.042579   2.063298   19.2             0.11             1         -99       -99          2.018    1            4               6         1.994    1            68     
  CXOC100014.1+020055  352      150.05887   2.015238   9.24E-15      1.44E-14      3.06E-14      150.05892    2.015179   1300441    807384     150.05892    2.015179   20.0     0.01        150.058944   2.015142   19.25     0.01        150.058894   2.015186   52.48            0.15             1         -99       -99          2.497    1            4               1         2.469    1            51     
  CXOC100014.6+020038  353      150.06083   2.010575   8.27E-16      6.83E-15      5.8E-15       150.0608     2.010569   1262810    783354     150.0608     2.010569   25.28    0.1         150.06084    2.010594   22.46     0.06        150.060657   2.010673   9.49             0.1              1         -99       -99          -99.0    -99          -99             -99       1.776    3            -99    
  CXOC100018.1+020453  354      150.07555   2.081297   5.72E-15      1.58E-14      2.23E-14      150.07555    2.081297   -99        -99        -99.0        -99.0      -99.04   -99.0       -99.0        -99.0      -99.0     -99.0       -99.0        -99.0      -99.0            -99.0            -99       -99       -99          -99.0    -99          -99             -99       2.404    1            62     
  CXOC100019.8+020331  355      150.08246   2.058547   2.83E-15      6.64E-15      1.06E-14      150.082459   2.058478   1250780    -99        150.082459   2.058478   23.58    0.16        150.082486   2.058463   20.77     0.01        -99.0        -99.0      -99.0            -99.0            1         -99       -99          1.544    2            3               7         1.026    3            396    
  CXOC095958.8+020024  356      149.9952    2.006708   5.79E-15      1.11E-14      2.05E-14      149.99526    2.006661   1302712    808830     149.99526    2.006661   22.11    0.01        149.995284   2.006645   20.19     0.01        149.995235   2.00668    40.64            0.13             1         -99       -99          1.033    1            4               6         2.189    1            185    
  CXOC095958.0+020755  357      149.9917    2.132028   2.68E-15      6.11E-15      9.98E-15      149.99176    2.131974   1677380    1043276    149.99176    2.131974   22.96    0.02        149.991768   2.131953   21.47     0.02        149.991749   2.13195    11.07            0.11             1         -99       -99          2.136    1            4               6         2.135    1            132    
  CXOC100025.2+015852  358      150.10517   1.981232   1.4E-13       2.49E-13      4.71E-13      150.10521    1.981182   1268521    786683     150.10521    1.981182   19.27    0.01        150.105228   1.981142   18.26     0.01        150.105208   1.981163   375.07           0.45             1         -99       -99          0.373    1            4               1         0.372    1            1      
  CXOC100026.8+015839  359      150.11184   1.977519   2.2E-15       9.01E-15      1.01E-14      150.11189    1.977432   1269462    788005     150.11189    1.977432   24.41    0.05        150.111908   1.977402   22.22     0.05        150.111857   1.977422   7.85             0.11             1         -99       -99          -99.0    -99          -99             -99       2.439    3            -99    
  CXOC100034.3+020303  360      150.1429    2.050715   7.67E-16      5.66E-15      4.72E-15      150.14298    2.050649   1252838    777158     150.14298    2.050649   24.34    0.05        150.14295    2.050625   21.32     0.02        150.142903   2.050642   25.02            0.13             1         -99       -99          -99.0    -99          -99             -99       2.584    3            -99    
  CXOC100034.9+020235  361      150.14557   2.043111   1.14E-14      2.34E-14      4.17E-14      150.14559    2.043068   1254476    777509     150.14559    2.043068   20.72    0.04        150.145607   2.043066   19.87     0.01        150.145615   2.043085   71.4             0.18             1         -99       -99          1.18     1            4               2         1.209    1            11     
  CXOC100045.7+020001  362      150.19024   2.000229   1.52E-15      6.3E-15       6.83E-15      150.19025    2.000329   1263403    784856     150.19025    2.000329   23.71    0.04        150.190274   2.000257   20.92     0.02        150.190278   2.000266   29.35            0.13             1         -99       -99          -99.0    -99          -99             -99       1.585    3            327    
  CXOC100046.9+020016  363      150.19556   2.004504   6.2E-15       1.17E-14      2.12E-14      150.19557    2.004439   1265042    784281     150.19557    2.004439   20.2     0.02        150.195586   2.004421   20.03     0.01        150.195582   2.004457   57.4             0.14             1         -99       -99          1.92     1            4               2         1.928    1            59     
  CXOC100108.5+020053  365      150.28557   2.014617   4.49E-15      1.07E-14      1.64E-14      150.28563    2.014588   1222247    757726     150.28563    2.014588   21.14    0.05        150.285642   2.014569   20.73     0.01        150.285626   2.014609   22.62            0.11             1         -99       -99          2.671    1            4               5         2.665    1            161    
  CXOC100056.1+015643  366      150.23394   1.9452     3.3E-15       6.6E-15       1.17E-14      150.23397    1.94515    846611     520216     150.23397    1.94515    19.79    0.01        150.233998   1.945124   18.07     0.01        150.233986   1.945182   143.47           0.25             1         -99       -99          0.36     2            4               3         0.38     3            131    
  CXOC100100.8+015948  369      150.25338   1.996726   7.08E-15      1.2E-14       2.36E-14      150.2534     1.996635   1225971    760069     150.2534     1.996635   21.84    0.01        150.253413   1.996575   20.53     0.01        150.253397   1.996631   40.01            0.14             1         -99       -99          1.165    1            4               3         1.121    1            129    
  CXOC100103.4+015651  371      150.26401   1.947392   2.47E-15      4.68E-15      8.6E-15       150.26402    1.947336   846424     521369     150.26402    1.947336   24.83    0.07        150.264058   1.947314   22.1      0.04        150.264025   1.947396   7.0              0.09             1         -99       -99          2.134    1            4               6         1.675    1            449    
  CXOC100103.6+020027  372      150.2651    2.007612   2.39E-15      5.67E-15      8.83E-15      150.26517    2.007578   1223684    758705     150.26517    2.007578   22.74    0.02        150.265187   2.007558   20.96     0.02        150.265162   2.007608   17.18            0.11             1         -99       -99          0.116    2            3               6         0.835    3            30676  
  CXOC100105.6+015604  373      150.27331   1.934311   1.26E-14      3.84E-14      5.33E-14      150.27336    1.934231   848312     522737     150.27336    1.934231   22.48    0.02        150.273377   1.934216   19.73     0.01        150.273352   1.934238   77.82            0.18             1         -99       -99          0.916    2            4               7         0.898    2            81     
  CXOC100107.4+015717  374      150.28092   1.954687   7.91E-16      1.85E-15      2.79E-15      150.28076    1.954939   844096     520278     150.28076    1.954939   23.86    0.04        150.28084    1.954993   20.99     0.02        150.280816   1.955059   28.02            0.14             1         -99       -99          1.238    2            4               7         1.257    3            -99    
  CXOC100114.1+015329  375      150.30863   1.891496   2.84E-15      1.42E-14      1.42E-14      150.30873    1.891458   858704     529562     150.30873    1.891458   25.74    0.14        150.308714   1.891448   23.16     0.12        150.308731   1.891518   5.31             0.1              1         -99       -99          1.574    2            4               7         1.633    3            5622   
  CXOC100114.1+015444  376      150.3088    1.912295   1.18E-14      2.79E-14      4.46E-14      150.3089     1.912281   853561     526188     150.3089     1.912281   23.25    0.03        150.308922   1.912267   21.21     0.02        150.308872   1.912325   21.26            0.12             1         -99       -99          -99.0    -99          -99             -99       1.483    1            271    
  CXOC100114.8+015841  377      150.31177   1.978029   3.87E-15      8.15E-15      1.42E-14      150.31185    1.97795    1230297    762931     150.31185    1.97795    22.34    0.02        150.311872   1.977894   21.03     0.02        150.311821   1.977952   17.08            0.11             1         -99       -99          2.347    1            4               6         2.332    1            114    
  CXOC100118.5+015543  378      150.32712   1.928558   7.52E-15      1.29E-14      2.57E-14      150.32723    1.928572   850011     524243     150.32723    1.928572   20.46    0.01        150.327246   1.928555   19.45     0.01        150.327212   1.92863    88.7             0.19             1         -99       -99          0.529    1            4               2         0.62     3            164    
  CXOC100121.3+015541  379      150.33863   1.928184   1.42E-15      3.7E-15       5.48E-15      150.33866    1.928119   850302     524110     150.33866    1.928119   22.84    0.02        150.338696   1.9281     21.03     0.01        150.338648   1.928156   27.43            0.12             1         -99       -99          1.61     1            4               7         1.663    1            -99    
  CXOC100124.6+015556  380      150.35251   1.932173   1.14E-15      3.96E-15      5.22E-15      150.35263    1.931984   849450     523263     150.35263    1.931984   23.25    0.03        150.35265    1.93196    20.89     0.01        150.352605   1.932008   29.58            0.14             1         -99       -99          -99.0    -99          -99             -99       1.444    2            -99    
  CXOC100140.3+015837  381      150.41802   1.97681    1.83E-15      2.19E-14      1.61E-14      150.41814    1.976749   1190456    736444     150.41814    1.976749   21.32    0.01        150.418135   1.976699   19.6      0.01        150.41807    1.976735   99.2             0.21             1         -99       -99          0.863    2            4               3         0.925    3            2473   
  CXOC100127.9+015529  384      150.36623   1.92474    1.12E-15      3.31E-15      4.29E-15      150.36609    1.924566   850893     524484     150.36609    1.924566   21.61    0.01        150.366104   1.92455    20.44     0.01        150.366046   1.924576   16.32            0.11             1         -99       -99          0.448    2            3               5         0.464    3            -99    
  CXOC100129.0+015712  385      150.37096   1.953319   6.98E-16      8.51E-15      5.68E-15      150.37096    1.953236   844583     520556     150.37096    1.953236   23.98    0.04        150.370984   1.953222   20.82     0.01        150.370934   1.953256   28.38            0.12             1         -99       -99          1.374    2            3               7         1.27     3            5053   
  CXOC100130.9+015234  386      150.37885   1.876099   8.52E-16      2.71E-15      3.65E-15      150.37901    1.876143   862058     532020     150.37901    1.876143   25.84    0.15        -99.0        -99.0      -99.0     -99.0       150.378932   1.87609    3.75             0.1              1         -99       -99          -99.0    -99          -99             -99       3.33     3            -99    
  CXOC100131.0+015734  387      150.37926   1.959373   5.78E-16      2.12E-15      2.72E-15      150.37926    1.95926    881436     544606     150.37926    1.95926    23.98    0.04        150.379271   1.959252   20.96     0.01        150.379219   1.959286   31.1             0.12             1         -99       -99          -99.0    -99          -99             -99       1.047    3            -99    
  CXOC100132.8+015800  389      150.38669   1.966716   2.75E-15      6.52E-15      1.04E-14      150.38674    1.966682   1232777    764782     150.38674    1.966682   21.12    0.01        150.386747   1.966623   20.51     0.01        150.386686   1.966624   34.79            0.13             1         -99       -99          1.53     1            4               2         1.537    1            5531   
  CXOC100136.2+015443  391      150.40087   1.911937   5.73E-15      1.84E-14      2.32E-14      150.40099    1.911958   813908     502544     150.40099    1.911958   21.17    0.03        150.401002   1.911949   20.61     0.01        150.400951   1.911963   21.77            0.13             1         -99       -99          2.281    1            4               3         2.276    1            2703   
  CXOC100136.5+015243  392      150.40198   1.878641   4.03E-15      6.37E-15      1.15E-14      150.40175    1.878879   824410     506924     150.40175    1.878879   23.93    0.04        150.40172    1.878902   23.71     0.18        150.401926   1.878846   13.36            0.1              1         -99       -99          -99.0    -99          -99             -99       1.399    3            5208   
  CXOC100137.8+015203  393      150.40764   1.867614   1.77E-15      5.9E-15       7.09E-15      150.4077     1.867679   826359     508498     150.4077     1.867679   22.55    0.02        150.407719   1.867638   21.83     0.03        150.407656   1.867673   10.96            0.11             1         -99       -99          0.671    2            4               4         1.846    1            2860   
  CXOC100139.8+015804  394      150.41578   1.96785    2.41E-15      8.08E-15      1.03E-14      150.41578    1.967804   1194944    739595     150.41578    1.967804   23.21    0.03        150.415802   1.96777    20.45     0.01        150.415751   1.967795   35.49            0.13             1         -99       -99          -99.0    -99          -99             -99       1.097    3            5154   
  CXOC100141.0+015643  395      150.42069   1.945402   5.65E-15      2.37E-14      2.65E-14      150.42073    1.945379   806227     497778     150.42073    1.945379   19.35    0.01        150.420724   1.945332   18.42     0.01        150.420667   1.945331   133.55           0.22             1         -99       -99          2.181    1            4               3         2.252    1            2812   
  CXOC100141.9+015400  396      150.42478   1.900073   1.39E-15      5.44E-15      6.31E-15      150.42476    1.900266   816545     504209     150.42476    1.900266   24.92    0.1         150.424783   1.900245   22.43     0.05        150.424749   1.900419   9.16             0.11             1         -99       -99          -99.0    -99          -99             -99       1.869    3            -99    
  CXOC100142.9+015442  398      150.42887   1.911716   2.2E-15       6.54E-15      8.9E-15       150.42888    1.911812   813299     502085     150.42888    1.911812   23.47    0.03        150.428923   1.911738   21.8      0.03        150.428872   1.911716   12.9             0.11             1         -99       -99          -99.0    -99          -99             -99       1.307    1            -99    
  CXOC100143.4+015607  399      150.43099   1.935332   5.81E-15      8.47E-15      1.89E-14      150.43104    1.935239   808878     499300     150.43104    1.935239   21.16    0.05        150.431062   1.93524    20.38     0.01        150.431002   1.93525    31.01            0.13             1         -99       -99          2.181    1            4               3         2.2      1            2361   
  CXOC095928.3+021818  402      149.86811   2.304906   1.92E-15      1.07E-14      1.03E-14      149.8681     2.304891   2076081    1293505    149.8681     2.304891   22.79    0.02        149.868127   2.30486    20.34     0.01        149.868087   2.304861   46.91            0.16             1         -99       -99          -99.0    -99          -99             -99       0.996    3            313    
  CXOC095934.9+021422  403      149.89538   2.239538   3.54E-15      5.1E-15       1.13E-14      149.8954     2.239495   1651451    1026960    149.8954     2.239495   20.8     0.04        149.895423   2.239479   20.42     0.01        149.895364   2.239462   43.15            0.13             1         -99       -99          1.734    1            4               2         1.734    1            118    
  CXOC095905.1+021530  404      149.77132   2.258395   1.56E-14      4.4E-14       6.13E-14      149.77135    2.258336   1686825    1050305    149.77135    2.258336   21.08    0.01        149.771342   2.258361   19.86     0.01        149.771336   2.258363   46.23            0.15             1         -99       -99          2.222    1            3               3         2.239    1            48     
  CXOC095907.0+021358  405      149.77904   2.232796   1.67E-15      7.87E-15      7.56E-15      149.77908    2.23274    1693425    1052917    149.77908    2.23274    21.52    0.01        149.779105   2.232745   19.69     0.01        149.778953   2.232606   76.23            0.16             1         -99       -99          0.762    2            4               5         0.583    3            112    
  CXOC095913.0+021717  406      149.80396   2.288103   9.36E-16      2.77E-15      3.96E-15      149.80403    2.288131   1679591    1044440    149.80403    2.288131   23.72    0.04        149.804081   2.288165   22.25     0.06        149.804145   2.287978   13.25            0.1              1         -99       -99          -99.0    -99          -99             -99       2.123    1            5532   
  CXOC095914.0+021850  407      149.80849   2.313858   2.4E-15       5.39E-15      8.74E-15      149.8085     2.313835   2074063    1292136    149.8085     2.313835   25.93    0.19        149.808529   2.313806   22.81     0.1         149.808518   2.313793   3.19             0.1              1         -99       -99          -99.0    -99          -99             -99       3.471    3            403    
  CXOC095916.1+021410  408      149.81699   2.236046   1.29E-15      6.39E-15      7.53E-15      149.81705    2.236062   1691930    1052242    149.81705    2.236062   23.95    0.05        149.8171     2.236076   21.85     0.04        149.817044   2.236136   13.96            0.11             1         -99       -99          -99.0    -99          -99             -99       1.719    2            379    
  CXOC095917.2+021517  409      149.82171   2.254722   1.76E-15      4.42E-15      6.83E-15      149.82194    2.25465    1687843    1049709    149.82194    2.25465    21.41    0.01        149.821959   2.254661   19.83     0.01        149.82203    2.254614   77.39            0.17             1         -99       -99          0.935    2            4               3         1.108    3            170    
  CXOC095917.7+021342  410      149.82363   2.228306   1.05E-15      1.22E-15      3.1E-15       149.8236     2.228314   1693805    1053459    149.8236     2.228314   22.35    0.02        149.823625   2.228261   22.22     0.06        149.823602   2.228272   7.07             0.09             1         -99       -99          2.97     1            4               6         2.949    1            460    
  CXOC095920.2+021832  411      149.834     2.308836   6.44E-15      2.11E-14      2.69E-14      149.83402    2.308761   2075019    1292036    149.83402    2.308761   22.33    0.02        149.834057   2.308724   19.66     0.01        149.833878   2.308758   116.74           0.22             1         -99       -99          1.162    2            4               3         1.091    3            43     
  CXOC095926.2+021530  412      149.85904   2.258262   4.91E-15      1.27E-14      1.87E-14      149.85904    2.258246   1687013    1049266    149.85904    2.258246   23.13    0.03        149.859085   2.258245   20.96     0.02        149.859007   2.258238   26.78            0.13             1         -99       -99          -99.0    -99          -99             -99       1.123    3            32     
  CXOC095928.7+021739  413      149.86968   2.294064   2.32E-15      1.21E-14      1.21E-14      149.86966    2.294046   2039436    1271385    149.86966    2.294046   21.98    0.01        149.869702   2.294015   20.36     0.01        149.869634   2.294      25.85            0.13             1         -99       -99          3.345    1            4               5         3.4      1            1151   
  CXOC095934.1+021707  414      149.89193   2.285167   1.07E-14      2.45E-14      3.82E-14      149.89196    2.285151   1680653    1045156    149.89196    2.285151   24.39    0.05        149.891968   2.285118   21.81     0.04        149.891918   2.285073   33.63            0.13             1         -99       -99          2.941    2            4               6         2.943    3            50     
  CXOC095936.4+021615  415      149.90174   2.270789   1.4E-15       6.2E-15       6.83E-15      149.90185    2.270697   1645040    1022637    149.90185    2.270697   24.17    0.05        149.901895   2.270706   21.64     0.04        149.901778   2.270749   13.75            0.11             1         -99       -99          2.09     2            4               6         1.732    2            290    
  CXOC095915.1+022044  416      149.8129    2.345492   2.37E-15      3.86E-15      8.35E-15      149.81293    2.345488   2066681    1287178    149.81293    2.345488   21.9     0.16        149.812943   2.345461   20.89     0.02        149.813016   2.345333   48.2             0.14             1         -99       -99          -99.0    -99          -99             -99       0.707    1            404    
  CXOC095848.2+022409  417      149.7008    2.402557   5.22E-14      1.7E-13       2.18E-13      149.70087    2.402589   2092192    1303611    149.70087    2.402589   20.95    0.01        149.700891   2.402566   18.86     0.01        149.700875   2.402565   119.55           0.22             1         -99       -99          0.375    1            4               5         0.373    2            135    
  CXOC095858.5+021459  418      149.74384   2.249784   5.47E-14      1.44E-13      2.1E-13       149.7439     2.249758   1688156    1048950    149.7439     2.249758   17.93    0.0         149.743921   2.249775   17.07     0.01        149.743861   2.249755   441.28           0.51             1         -99       -99          0.132    1            4               1         0.128    2            4      
  CXOC095905.2+021653  419      149.77152   2.281415   1.35E-15      3.57E-15      5.36E-15      149.77148    2.281315   1681564    1045884    149.77148    2.281315   23.89    0.04        149.771522   2.281369   21.34     0.03        149.771476   2.28136    14.82            0.12             1         -99       -99          -99.0    -99          -99             -99       1.125    3            -99    
  CXOC095909.5+021917  420      149.78977   2.321269   1.69E-14      3.67E-14      6.27E-14      149.78974    2.321246   2071891    1290583    149.78974    2.321246   20.46    0.01        149.789779   2.321212   18.7      0.01        149.789738   2.321215   151.45           0.28             1         -99       -99          0.378    1            4               3         0.361    1            23     
  CXOC095839.6+021838  421      149.66492   2.310515   3.48E-15      5.57E-15      1.15E-14      149.66479    2.310322   2116332    1316534    149.66479    2.310322   24.54    0.07        149.664837   2.310253   22.72     0.12        149.664831   2.310268   11.94            0.11             1         -99       -99          -99.0    -99          -99             -99       2.008    3            5420   
  CXOC095840.0+021711  422      149.66663   2.28645    1.32E-14      2.0E-14       4.7E-14       149.66673    2.286425   1719818    1070135    149.66673    2.286425   21.64    0.01        149.666781   2.28642    20.73     0.02        149.666778   2.286438   25.23            0.12             1         -99       -99          1.029    1            4               5         1.063    1            136    
  CXOC095841.9+021632  423      149.67473   2.275486   3.37E-15      5.85E-15      1.18E-14      149.67473    2.27556    1722512    1072000    149.67473    2.27556    24.45    0.07        149.67473    2.275547   22.87     0.13        149.674697   2.275538   3.53             0.1              1         -99       -99          -99.0    -99          -99             -99       1.494    1            -99    
  CXOC095842.8+022057  424      149.67853   2.349053   3.45E-15      1.48E-14      1.55E-14      149.67859    2.34891    2106879    1311062    149.67859    2.34891    23.25    0.03        149.678647   2.348894   21.45     0.04        149.67862    2.348876   14.35            0.11             1         -99       -99          -99.0    -99          -99             -99       2.019    1            2792   
  CXOC095845.8+021551  425      149.6908    2.264127   3.06E-15      8.2E-15       1.11E-14      149.690766   2.263881   -99        -99        -99.0        -99.0      -99.04   -99.0       149.690766   2.263881   22.32     0.08        -99.0        -99.0      -99.0            -99.0            1         -99       -99          -99.0    -99          -99             -99       -99.0    -99          -99    
  CXOC095845.9+022008  426      149.69126   2.33554    1.72E-15      1.32E-14      1.08E-14      149.69107    2.335576   2110335    1313055    149.69107    2.335576   21.96    0.01        149.691103   2.335522   20.01     0.01        149.691111   2.33555    46.93            0.14             1         -99       -99          0.864    2            4               5         0.83     3            229    
  CXOC095847.0+021552  428      149.69582   2.264476   1.26E-14      7.11E-14      6.88E-14      149.69584    2.264519   1724510    1073075    149.69584    2.264519   21.02    0.01        149.695883   2.264507   18.73     0.01        149.695848   2.264512   176.93           0.28             1         -99       -99          0.552    2            4               5         0.456    2            120    
  CXOC095849.5+021641  429      149.70633   2.278106   4.85E-15      1.02E-14      1.79E-14      149.70629    2.277939   1721858    1071459    149.70629    2.277939   21.15    0.01        149.70634    2.277939   19.65     0.01        149.706321   2.277951   76.18            0.18             1         -99       -99          0.731    2            4               5         0.841    3            193    
  CXOC095850.8+022155  430      149.71163   2.365362   2.04E-15      9.74E-15      1.01E-14      149.71161    2.365258   2103077    1308780    149.71161    2.365258   22.01    0.01        149.711627   2.365224   19.85     0.01        149.711632   2.365222   64.8             0.15             1         -99       -99          -99.0    -99          -99             -99       1.012    3            54070  
  CXOC095851.6+021757  433      149.71512   2.299297   1.95E-15      6.56E-15      8.18E-15      149.71525    2.299429   2117970    1316686    149.71525    2.299429   23.1     0.03        149.71529    2.29937    21.14     0.03        149.715268   2.299394   19.66            0.11             1         -99       -99          1.196    1            3               6         1.252    3            5462   
  CXOC095853.0+022057  434      149.72075   2.34903    1.9E-14       3.72E-14      6.74E-14      149.72072    2.349014   2106799    1311111    149.72072    2.349014   22.87    0.03        149.720745   2.348964   19.98     0.01        149.720709   2.348998   65.44            0.46             1         -99       -99          -99.0    -99          -99             -99       1.547    1            175    
  CXOC095855.2+021517  435      149.73009   2.254645   7.71E-16      6.07E-15      5.28E-15      149.73011    2.254536   1688028    1049784    149.73011    2.254536   22.48    0.02        149.730156   2.254582   20.33     0.01        149.73011    2.254599   43.31            0.14             1         -99       -99          -99.0    -99          -99             -99       1.021    3            -99    
  CXOC095855.4+021847  436      149.73079   2.313048   2.01E-15      5.5E-15       7.91E-15      149.73079    2.313004   2074228    1292376    149.73079    2.313004   24.6     0.08        149.730833   2.312992   21.21     0.03        149.730835   2.312999   25.51            0.12             1         -99       -99          -99.0    -99          -99             -99       1.426    3            -99    
  CXOC095857.3+022159  438      149.73877   2.36638    1.05E-14      2.0E-14       3.62E-14      149.73877    2.366366   2061922    1284315    149.73877    2.366366   23.09    0.03        149.73879    2.366324   21.01     0.02        149.738649   2.366219   32.26            0.33             1         -99       -99          1.65     1            4               6         1.535    3            1461   
  CXOC095859.8+021927  439      149.74897   2.324096   8.19E-16      6.75E-15      5.65E-15      149.74903    2.324082   2071673    1290449    149.74903    2.324082   24.88    0.09        149.749026   2.324024   21.67     0.04        149.749005   2.324035   19.37            0.13             1         -99       -99          -99.0    -99          -99             -99       1.907    3            -99    
  CXOC095902.8+021907  440      149.7615    2.318491   1.05E-13      2.34E-13      3.8E-13       149.76148    2.318458   2072529    1290981    149.76148    2.318458   19.08    0.01        149.761513   2.318444   17.44     0.01        149.761494   2.318452   544.32           0.67             1         -99       -99          0.345    1            4               1         0.364    1            3      
  CXOC095903.2+022003  441      149.76351   2.334195   3.38E-16      9.14E-15      5.56E-15      149.76344    2.334169   2069144    1287786    149.76344    2.334169   21.29    0.04        149.763474   2.334152   20.11     0.01        149.763452   2.334158   60.96            0.17             1         -99       -99          1.139    1            4               2         1.127    1            5049   
  CXOC100011.0+021205  443      150.0459    2.201258   2.9E-15       5.23E-15      1.03E-14      150.04598    2.201142   1658742    1033180    150.04598    2.201142   22.61    0.02        150.046005   2.201134   21.47     0.03        150.046017   2.201099   17.17            0.11             1         -99       -99          2.704    1            4               6         2.707    1            314    
  CXOC095954.7+021707  444      149.97796   2.285355   1.03E-14      2.18E-15      2.81E-14      149.978043   2.28522    1642198    -99        149.978043   2.28522    15.32    0.0         149.978066   2.285197   13.85     0.01        149.978018   2.28519    7811.41          8.65             1         1         -99          0.0      0            4               8         -99.0    -99          29     
  CXOC100006.8+021236  445      150.02843   2.210001   7.16E-15      1.48E-14      2.5E-14       150.02856    2.209919   1658859    1031851    150.02856    2.209919   21.56    0.07        150.028578   2.209911   20.29     0.01        150.028538   2.209813   63.66            0.15             1         -99       -99          1.258    1            4               3         1.23     1            95     
  CXOC095939.0+021201  446      149.9124    2.200376   9.4E-15       1.28E-14      2.91E-14      149.91244    2.200366   1660949    1032058    149.91244    2.200366   20.52    0.03        149.912458   2.200323   19.42     0.01        149.912397   2.200311   120.29           0.19             1         -99       -99          0.689    1            4               2         0.682    1            10     
  CXOC095945.3+021030  447      149.93879   2.174923   1.65E-15      1.08E-14      1.02E-14      149.93893    2.174889   1667010    1037101    149.93893    2.174889   23.83    0.04        149.938976   2.174844   21.44     0.02        149.938944   2.174835   19.02            0.11             1         -99       -99          1.18     2            4               6         1.034    3            122    
